5 0.0730251

8 0.172347

11 0.31226

14 0.720973

17 0.972085

20 1.34278

23 1.97485

26 2.62663

29 3.55399

32 3.92069

35 4.66142

38 6.82195

41 7.54556

44 8.29705

47 8.75491

50 9.83056

53 10.261

56 10.8437

59 11.3718

62 12.4145

65 13.2152

68 14.7766

71 15.1364

74 16.2095

77 17.1229

80 18.0705

83 18.7849

86 20.6532

89 21.5189

92 22.6877

95 25.0216

98 25.8823

101 27.2599

104 31.5727

107 33.577

110 34.7322

113 38.7371

116 40.7112

119 42.9229

122 44.1679

125 48.2971

